日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码
2021-12-30,300.88,299.98,301.646,299.74,2301253,691267392.0,0.64,0.17,0.52,0.1,106.BRK_B
2021-12-31,299.94,299.0,300.69,298.84,2932996,878280352.0,0.62,-0.33,-0.98,0.13,106.BRK_B
2022-01-03,300.1,300.79,301.3,299.2,3571121,1072990656.0,0.7,0.6,1.79,0.16,106.BRK_B
2022-01-04,301.65,308.53,309.21,301.65,6006382,1847870048.0,2.51,2.57,7.74,0.27,106.BRK_B
2022-01-05,309.87,309.92,314.48,309.5,6892257,2145882656.0,1.61,0.45,1.39,0.31,106.BRK_B
2022-01-06,312.98,313.22,314.11,310.22,5140613,1608230928.0,1.26,1.06,3.3,0.23,106.BRK_B
2022-01-07,315.56,319.78,320.2,314.14,5622909,1791053760.0,1.93,2.09,6.56,0.25,106.BRK_B
2022-01-10,321.4,318.93,322.1,315.12,5814171,1851131904.0,2.18,-0.27,-0.85,0.26,106.BRK_B
2022-01-11,318.61,319.8,320.0,315.04,4249181,1352027120.0,1.56,0.27,0.87,0.19,106.BRK_B
2022-01-12,320.62,320.39,321.05,317.26,3583291,1146382032.0,1.19,0.18,0.59,0.16,106.BRK_B
2022-01-13,321.0,321.26,323.47,320.1,4279387,1376361136.0,1.05,0.27,0.87,0.19,106.BRK_B
2022-01-14,318.87,324.13,324.405,316.5,4915639,1585004784.0,2.46,0.89,2.87,0.22,106.BRK_B
2022-01-18,322.22,320.29,323.29,318.07,5769286,1848037872.0,1.61,-1.18,-3.84,0.26,106.BRK_B
2022-01-19,321.35,314.75,321.35,314.58,6091800,1930243456.0,2.11,-1.73,-5.54,0.27,106.BRK_B
2022-01-20,315.58,311.01,317.18,310.68,4409303,1382049840.0,2.07,-1.19,-3.74,0.2,106.BRK_B
